# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database 
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2025-10-22 11:49:59 EDT       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01073500 LAMPREY RIVER NEAR NEWMARKET, NH
# -----------------------------------------------------------------------------------
#
# Data provided for site 01073500
#            TS   parameter     statistic     Description
#         63999       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	63999_00060_00003	63999_00060_00003_cd
USGS	01073500	2013-03-18	562	A
USGS	01073500	2013-03-19	505	A
USGS	01073500	2013-03-20	487	A
USGS	01073500	2013-03-21	469	A
USGS	01073500	2013-03-22	440	A
USGS	01073500	2013-03-23	414	A
USGS	01073500	2013-03-24	398	A
USGS	01073500	2013-03-25	416	A
USGS	01073500	2013-03-26	444	A
USGS	01073500	2013-03-27	483	A
USGS	01073500	2013-03-28	551	A
USGS	01073500	2013-03-29	603	A
USGS	01073500	2013-03-30	663	A
USGS	01073500	2013-03-31	708	A
USGS	01073500	2013-04-01	874	A
USGS	01073500	2013-04-02	971	A
USGS	01073500	2013-04-03	933	A
USGS	01073500	2013-04-04	800	A
USGS	01073500	2013-04-05	642	A
USGS	01073500	2013-04-06	543	A
USGS	01073500	2013-04-07	490	A
USGS	01073500	2013-04-08	451	A
USGS	01073500	2013-04-09	414	A
USGS	01073500	2013-04-10	388	A
USGS	01073500	2013-04-11	467	A
USGS	01073500	2013-04-12	536	A
USGS	01073500	2013-04-13	644	A
USGS	01073500	2013-04-14	624	A
USGS	01073500	2013-04-15	563	A
USGS	01073500	2013-04-16	482	A
USGS	01073500	2013-04-17	412	A
USGS	01073500	2013-04-18	354	A
USGS	01073500	2013-04-19	310	A
USGS	01073500	2013-04-20	300	A
USGS	01073500	2013-04-21	294	A
USGS	01073500	2013-04-22	277	A
USGS	01073500	2013-04-23	253	A
USGS	01073500	2013-04-24	240	A
USGS	01073500	2013-04-25	235	A
USGS	01073500	2013-04-26	221	A
USGS	01073500	2013-04-27	208	A
USGS	01073500	2013-04-28	186	A
USGS	01073500	2013-04-29	167	A
USGS	01073500	2013-04-30	155	A
USGS	01073500	2013-05-01	153	A
USGS	01073500	2013-05-02	137	A
USGS	01073500	2013-05-03	123	A
USGS	01073500	2013-05-04	119	A
USGS	01073500	2013-05-05	120	A
USGS	01073500	2013-05-06	97.3	A
USGS	01073500	2013-05-07	92.5	A
USGS	01073500	2013-05-08	92.2	A
USGS	01073500	2013-05-09	114	A
USGS	01073500	2013-05-10	131	A
USGS	01073500	2013-05-11	128	A
USGS	01073500	2013-05-12	150	A
USGS	01073500	2013-05-13	131	A
USGS	01073500	2013-05-14	121	A
USGS	01073500	2013-05-15	107	A
USGS	01073500	2013-05-16	95.2	A
USGS	01073500	2013-05-17	80.5	A
USGS	01073500	2013-05-18	76.5	A
USGS	01073500	2013-05-19	62.6	A
USGS	01073500	2013-05-20	66.1	A
USGS	01073500	2013-05-21	60.9	A
USGS	01073500	2013-05-22	156	A
USGS	01073500	2013-05-23	278	A
USGS	01073500	2013-05-24	597	A
USGS	01073500	2013-05-25	730	A
USGS	01073500	2013-05-26	860	A
USGS	01073500	2013-05-27	845	A
USGS	01073500	2013-05-28	705	A
USGS	01073500	2013-05-29	525	A
USGS	01073500	2013-05-30	446	A
USGS	01073500	2013-05-31	381	A
USGS	01073500	2013-06-01	313	A
USGS	01073500	2013-06-02	259	A
USGS	01073500	2013-06-03	230	A
USGS	01073500	2013-06-04	199	A
USGS	01073500	2013-06-05	168	A
USGS	01073500	2013-06-06	140	A
USGS	01073500	2013-06-07	138	A
USGS	01073500	2013-06-08	465	A
USGS	01073500	2013-06-09	565	A
USGS	01073500	2013-06-10	540	A
USGS	01073500	2013-06-11	567	A
USGS	01073500	2013-06-12	765	A
USGS	01073500	2013-06-13	779	A
USGS	01073500	2013-06-14	788	A
USGS	01073500	2013-06-15	721	A
USGS	01073500	2013-06-16	600	A
USGS	01073500	2013-06-17	474	A
USGS	01073500	2013-06-18	378	A
USGS	01073500	2013-06-19	315	A
USGS	01073500	2013-06-20	272	A
USGS	01073500	2013-06-21	238	A
USGS	01073500	2013-06-22	201	A
USGS	01073500	2013-06-23	181	A
USGS	01073500	2013-06-24	176	A
USGS	01073500	2013-06-25	182	A
USGS	01073500	2013-06-26	221	A
USGS	01073500	2013-06-27	263	A:e
USGS	01073500	2013-06-28	329	A
USGS	01073500	2013-06-29	377	A
USGS	01073500	2013-06-30	366	A
USGS	01073500	2013-07-01	331	A
USGS	01073500	2013-07-02	386	A
USGS	01073500	2013-07-03	467	A
USGS	01073500	2013-07-04	460	A
USGS	01073500	2013-07-05	349	A
USGS	01073500	2013-07-06	257	A
USGS	01073500	2013-07-07	200	A
USGS	01073500	2013-07-08	176	A
USGS	01073500	2013-07-09	176	A
USGS	01073500	2013-07-10	200	A
USGS	01073500	2013-07-11	325	A
USGS	01073500	2013-07-12	377	A
USGS	01073500	2013-07-13	313	A
USGS	01073500	2013-07-14	247	A
USGS	01073500	2013-07-15	204	A
USGS	01073500	2013-07-16	171	A
USGS	01073500	2013-07-17	143	A
USGS	01073500	2013-07-18	119	A
USGS	01073500	2013-07-19	113	A
USGS	01073500	2013-07-20	112	A
USGS	01073500	2013-07-21	101	A
USGS	01073500	2013-07-22	88.4	A
USGS	01073500	2013-07-23	91.0	A
USGS	01073500	2013-07-24	137	A
USGS	01073500	2013-07-25	169	A
USGS	01073500	2013-07-26	180	A
USGS	01073500	2013-07-27	167	A
USGS	01073500	2013-07-28	145	A
USGS	01073500	2013-07-29	127	A
USGS	01073500	2013-07-30	117	A
USGS	01073500	2013-07-31	101	A
USGS	01073500	2013-08-01	89.4	A
USGS	01073500	2013-08-02	97.9	A
USGS	01073500	2013-08-03	108	A
USGS	01073500	2013-08-04	106	A
USGS	01073500	2013-08-05	95.3	A
USGS	01073500	2013-08-06	80.3	A
USGS	01073500	2013-08-07	66.2	A
USGS	01073500	2013-08-08	55.7	A
USGS	01073500	2013-08-09	89.1	A
USGS	01073500	2013-08-10	245	A
USGS	01073500	2013-08-11	194	A
USGS	01073500	2013-08-12	148	A
USGS	01073500	2013-08-13	114	A
USGS	01073500	2013-08-14	92.6	A
USGS	01073500	2013-08-15	75.8	A
USGS	01073500	2013-08-16	63.7	A
USGS	01073500	2013-08-17	55.6	A
USGS	01073500	2013-08-18	45.9	A
USGS	01073500	2013-08-19	40.3	A
USGS	01073500	2013-08-20	36.4	A
USGS	01073500	2013-08-21	33.2	A
USGS	01073500	2013-08-22	30.8	A
USGS	01073500	2013-08-23	28.6	A
USGS	01073500	2013-08-24	26.2	A
USGS	01073500	2013-08-25	23.2	A
USGS	01073500	2013-08-26	21.6	A
USGS	01073500	2013-08-27	20.5	A
USGS	01073500	2013-08-28	19.2	A
USGS	01073500	2013-08-29	19.1	A
USGS	01073500	2013-08-30	18.9	A
USGS	01073500	2013-08-31	18.9	A
USGS	01073500	2013-09-01	21.1	A
USGS	01073500	2013-09-02	240	A
USGS	01073500	2013-09-03	586	A
USGS	01073500	2013-09-04	593	A
USGS	01073500	2013-09-05	472	A
USGS	01073500	2013-09-06	296	A
USGS	01073500	2013-09-07	211	A
USGS	01073500	2013-09-08	160	A
USGS	01073500	2013-09-09	114	A
USGS	01073500	2013-09-10	89.5	A
USGS	01073500	2013-09-11	76.6	A
USGS	01073500	2013-09-12	128	A
USGS	01073500	2013-09-13	978	A
USGS	01073500	2013-09-14	1190	A
USGS	01073500	2013-09-15	1100	A
USGS	01073500	2013-09-16	726	A
USGS	01073500	2013-09-17	441	A
USGS	01073500	2013-09-18	298	A
USGS	01073500	2013-09-19	231	A
USGS	01073500	2013-09-20	195	A
USGS	01073500	2013-09-21	165	A
USGS	01073500	2013-09-22	196	A
USGS	01073500	2013-09-23	223	A
USGS	01073500	2013-09-24	199	A
USGS	01073500	2013-09-25	169	A
USGS	01073500	2013-09-26	142	A
USGS	01073500	2013-09-27	119	A
USGS	01073500	2013-09-28	110	A
USGS	01073500	2013-09-29	101	A
USGS	01073500	2013-09-30	88.0	A
USGS	01073500	2013-10-01	75.2	A
USGS	01073500	2013-10-02	70.8	A
USGS	01073500	2013-10-03	65.9	A
USGS	01073500	2013-10-04	65.5	A
USGS	01073500	2013-10-05	61.5	A
USGS	01073500	2013-10-06	57.4	A
USGS	01073500	2013-10-07	60.5	A
USGS	01073500	2013-10-08	76.0	A
USGS	01073500	2013-10-09	87.0	A
USGS	01073500	2013-10-10	85.7	A
USGS	01073500	2013-10-11	81.2	A
USGS	01073500	2013-10-12	74.8	A
USGS	01073500	2013-10-13	69.6	A
USGS	01073500	2013-10-14	65.3	A
USGS	01073500	2013-10-15	62.6	A
USGS	01073500	2013-10-16	68.3	A
USGS	01073500	2013-10-17	110	A
USGS	01073500	2013-10-18	156	A
USGS	01073500	2013-10-19	149	A
USGS	01073500	2013-10-20	137	A
USGS	01073500	2013-10-21	124	A
USGS	01073500	2013-10-22	115	A
USGS	01073500	2013-10-23	112	A
USGS	01073500	2013-10-24	104	A
USGS	01073500	2013-10-25	119	A
USGS	01073500	2013-10-26	158	A
USGS	01073500	2013-10-27	149	A
USGS	01073500	2013-10-28	137	A
USGS	01073500	2013-10-29	123	A
USGS	01073500	2013-10-30	114	A
USGS	01073500	2013-10-31	109	A
USGS	01073500	2013-11-01	107	A
USGS	01073500	2013-11-02	130	A
USGS	01073500	2013-11-03	169	A
USGS	01073500	2013-11-04	160	A
USGS	01073500	2013-11-05	147	A
USGS	01073500	2013-11-06	137	A
USGS	01073500	2013-11-07	127	A
USGS	01073500	2013-11-08	120	A
USGS	01073500	2013-11-09	116	A
USGS	01073500	2013-11-10	123	A
USGS	01073500	2013-11-11	122	A
USGS	01073500	2013-11-12	116	A
USGS	01073500	2013-11-13	109	A
USGS	01073500	2013-11-14	102	A
USGS	01073500	2013-11-15	95.8	A
USGS	01073500	2013-11-16	83.3	A
USGS	01073500	2013-11-17	83.9	A
USGS	01073500	2013-11-18	90.0	A
USGS	01073500	2013-11-19	94.9	A
USGS	01073500	2013-11-20	90.9	A
USGS	01073500	2013-11-21	88.5	A
USGS	01073500	2013-11-22	85.3	A
USGS	01073500	2013-11-23	80.1	A
USGS	01073500	2013-11-24	79.7	A
USGS	01073500	2013-11-25	60.2	A
USGS	01073500	2013-11-26	76.8	A
USGS	01073500	2013-11-27	217	A
USGS	01073500	2013-11-28	442	A
USGS	01073500	2013-11-29	483	A
USGS	01073500	2013-11-30	374	A
USGS	01073500	2013-12-01	337	A
USGS	01073500	2013-12-02	291	A
USGS	01073500	2013-12-03	269	A
USGS	01073500	2013-12-04	249	A
USGS	01073500	2013-12-05	227	A
USGS	01073500	2013-12-06	229	A
USGS	01073500	2013-12-07	217	A
USGS	01073500	2013-12-08	211	A
USGS	01073500	2013-12-09	199	A
USGS	01073500	2013-12-10	188	A:e
USGS	01073500	2013-12-11	174	A:e
USGS	01073500	2013-12-12	155	A
USGS	01073500	2013-12-13	151	A
USGS	01073500	2013-12-14	139	A
USGS	01073500	2013-12-15	128	A
USGS	01073500	2013-12-16	139	A
USGS	01073500	2013-12-17	154	A
USGS	01073500	2013-12-18	167	A
USGS	01073500	2013-12-19	169	A
USGS	01073500	2013-12-20	192	A
USGS	01073500	2013-12-21	219	A
USGS	01073500	2013-12-22	225	A
USGS	01073500	2013-12-23	248	A
USGS	01073500	2013-12-24	271	A
USGS	01073500	2013-12-25	262	A
USGS	01073500	2013-12-26	240	A:e
USGS	01073500	2013-12-27	218	A:e
USGS	01073500	2013-12-28	206	A:e
USGS	01073500	2013-12-29	200	A:e
USGS	01073500	2013-12-30	328	A
USGS	01073500	2013-12-31	354	A
USGS	01073500	2014-01-01	355	A
USGS	01073500	2014-01-02	304	A
USGS	01073500	2014-01-03	232	A:e
USGS	01073500	2014-01-04	210	A:e
USGS	01073500	2014-01-05	209	A:e
USGS	01073500	2014-01-06	240	A:e
USGS	01073500	2014-01-07	405	A
USGS	01073500	2014-01-08	416	A
USGS	01073500	2014-01-09	411	A
USGS	01073500	2014-01-10	348	A
USGS	01073500	2014-01-11	301	A
USGS	01073500	2014-01-12	418	A
USGS	01073500	2014-01-13	512	A
USGS	01073500	2014-01-14	610	A
USGS	01073500	2014-01-15	783	A
USGS	01073500	2014-01-16	820	A
USGS	01073500	2014-01-17	834	A
USGS	01073500	2014-01-18	750	A
USGS	01073500	2014-01-19	641	A
USGS	01073500	2014-01-20	573	A
USGS	01073500	2014-01-21	491	A
USGS	01073500	2014-01-22	413	A
USGS	01073500	2014-01-23	337	A
USGS	01073500	2014-01-24	277	A:e
USGS	01073500	2014-01-25	262	A:e
USGS	01073500	2014-01-26	249	A:e
USGS	01073500	2014-01-27	235	A:e
USGS	01073500	2014-01-28	223	A:e
USGS	01073500	2014-01-29	214	A:e
USGS	01073500	2014-01-30	205	A:e
USGS	01073500	2014-01-31	201	A:e
USGS	01073500	2014-02-01	196	A:e
USGS	01073500	2014-02-02	190	A:e
USGS	01073500	2014-02-03	184	A:e
USGS	01073500	2014-02-04	179	A:e
USGS	01073500	2014-02-05	177	A:e
USGS	01073500	2014-02-06	175	A:e
USGS	01073500	2014-02-07	174	A:e
USGS	01073500	2014-02-08	172	A:e
USGS	01073500	2014-02-09	166	A:e
USGS	01073500	2014-02-10	165	A:e
USGS	01073500	2014-02-11	162	A:e
USGS	01073500	2014-02-12	158	A:e
USGS	01073500	2014-02-13	157	A:e
USGS	01073500	2014-02-14	194	A
USGS	01073500	2014-02-15	232	A
USGS	01073500	2014-02-16	215	A:e
USGS	01073500	2014-02-17	195	A:e
USGS	01073500	2014-02-18	179	A:e
USGS	01073500	2014-02-19	179	A:e
USGS	01073500	2014-02-20	184	A:e
USGS	01073500	2014-02-21	252	A
USGS	01073500	2014-02-22	367	A
USGS	01073500	2014-02-23	428	A
USGS	01073500	2014-02-24	468	A
USGS	01073500	2014-02-25	479	A
USGS	01073500	2014-02-26	422	A:e
USGS	01073500	2014-02-27	351	A:e
USGS	01073500	2014-02-28	298	A:e
USGS	01073500	2014-03-01	266	A:e
USGS	01073500	2014-03-02	237	A:e
USGS	01073500	2014-03-03	219	A:e
USGS	01073500	2014-03-04	198	A:e
USGS	01073500	2014-03-05	181	A:e
USGS	01073500	2014-03-06	171	A:e
USGS	01073500	2014-03-07	163	A:e
USGS	01073500	2014-03-08	160	A:e
USGS	01073500	2014-03-09	159	A:e
USGS	01073500	2014-03-10	161	A:e
USGS	01073500	2014-03-11	168	A:e
USGS	01073500	2014-03-12	215	A:e
USGS	01073500	2014-03-13	336	A
USGS	01073500	2014-03-14	368	A
USGS	01073500	2014-03-15	393	A
USGS	01073500	2014-03-16	398	A:e
USGS	01073500	2014-03-17	369	A:e
USGS	01073500	2014-03-18	331	A:e
USGS	01073500	2014-03-19	305	A:e
USGS	01073500	2014-03-20	370	A
USGS	01073500	2014-03-21	507	A
USGS	01073500	2014-03-22	525	A
USGS	01073500	2014-03-23	495	A:e
USGS	01073500	2014-03-24	441	A:e
USGS	01073500	2014-03-25	376	A:e
USGS	01073500	2014-03-26	334	A:e
USGS	01073500	2014-03-27	277	A:e
USGS	01073500	2014-03-28	289	A:e
USGS	01073500	2014-03-29	359	A
USGS	01073500	2014-03-30	987	A
USGS	01073500	2014-03-31	1930	A
USGS	01073500	2014-04-01	2760	A
USGS	01073500	2014-04-02	2900	A
USGS	01073500	2014-04-03	2130	A
USGS	01073500	2014-04-04	1740	A
USGS	01073500	2014-04-05	1720	A
USGS	01073500	2014-04-06	1750	A
USGS	01073500	2014-04-07	1650	A
USGS	01073500	2014-04-08	1590	A
USGS	01073500	2014-04-09	1650	A
USGS	01073500	2014-04-10	1520	A
USGS	01073500	2014-04-11	1230	A
USGS	01073500	2014-04-12	1020	A
USGS	01073500	2014-04-13	872	A
USGS	01073500	2014-04-14	770	A
USGS	01073500	2014-04-15	665	A
USGS	01073500	2014-04-16	694	A
USGS	01073500	2014-04-17	680	A
USGS	01073500	2014-04-18	635	A
USGS	01073500	2014-04-19	553	A
USGS	01073500	2014-04-20	476	A
USGS	01073500	2014-04-21	418	A
USGS	01073500	2014-04-22	373	A
USGS	01073500	2014-04-23	355	A
USGS	01073500	2014-04-24	335	A
USGS	01073500	2014-04-25	313	A
USGS	01073500	2014-04-26	281	A
USGS	01073500	2014-04-27	282	A
USGS	01073500	2014-04-28	295	A
USGS	01073500	2014-04-29	293	A
USGS	01073500	2014-04-30	269	A
USGS	01073500	2014-05-01	402	A
USGS	01073500	2014-05-02	548	A
USGS	01073500	2014-05-03	545	A
USGS	01073500	2014-05-04	449	A
USGS	01073500	2014-05-05	356	A
USGS	01073500	2014-05-06	299	A
USGS	01073500	2014-05-07	250	A
USGS	01073500	2014-05-08	217	A
USGS	01073500	2014-05-09	199	A
USGS	01073500	2014-05-10	191	A
USGS	01073500	2014-05-11	200	A
USGS	01073500	2014-05-12	192	A
USGS	01073500	2014-05-13	174	A
USGS	01073500	2014-05-14	161	A
USGS	01073500	2014-05-15	150	A
USGS	01073500	2014-05-16	155	A
USGS	01073500	2014-05-17	245	A
USGS	01073500	2014-05-18	332	A
USGS	01073500	2014-05-19	304	A
USGS	01073500	2014-05-20	253	A
USGS	01073500	2014-05-21	206	A
USGS	01073500	2014-05-22	183	A
USGS	01073500	2014-05-23	180	A
USGS	01073500	2014-05-24	212	A
USGS	01073500	2014-05-25	254	A
USGS	01073500	2014-05-26	261	A
USGS	01073500	2014-05-27	238	A
USGS	01073500	2014-05-28	208	A
USGS	01073500	2014-05-29	195	A
USGS	01073500	2014-05-30	184	A
USGS	01073500	2014-05-31	168	A
USGS	01073500	2014-06-01	146	A
USGS	01073500	2014-06-02	126	A
USGS	01073500	2014-06-03	114	A
USGS	01073500	2014-06-04	96.2	A
USGS	01073500	2014-06-05	90.8	A
USGS	01073500	2014-06-06	96.0	A
USGS	01073500	2014-06-07	90.2	A
USGS	01073500	2014-06-08	81.7	A
USGS	01073500	2014-06-09	75.7	A
USGS	01073500	2014-06-10	67.4	A
USGS	01073500	2014-06-11	60.8	A
USGS	01073500	2014-06-12	53.8	A
USGS	01073500	2014-06-13	60.8	A
USGS	01073500	2014-06-14	95.4	A
USGS	01073500	2014-06-15	96.4	A
USGS	01073500	2014-06-16	86.1	A
USGS	01073500	2014-06-17	70.9	A
USGS	01073500	2014-06-18	61.0	A
USGS	01073500	2014-06-19	53.2	A
USGS	01073500	2014-06-20	45.7	A
USGS	01073500	2014-06-21	40.5	A
USGS	01073500	2014-06-22	37.6	A
USGS	01073500	2014-06-23	36.8	A
USGS	01073500	2014-06-24	38.8	A
USGS	01073500	2014-06-25	33.1	A
USGS	01073500	2014-06-26	77.3	A
USGS	01073500	2014-06-27	166	A
USGS	01073500	2014-06-28	251	A
USGS	01073500	2014-06-29	183	A
USGS	01073500	2014-06-30	124	A
USGS	01073500	2014-07-01	90.2	A
USGS	01073500	2014-07-02	73.3	A
USGS	01073500	2014-07-03	75.0	A
USGS	01073500	2014-07-04	157	A
USGS	01073500	2014-07-05	344	A
USGS	01073500	2014-07-06	419	A
USGS	01073500	2014-07-07	395	A
USGS	01073500	2014-07-08	344	A
USGS	01073500	2014-07-09	286	A
USGS	01073500	2014-07-10	251	A
USGS	01073500	2014-07-11	209	A
USGS	01073500	2014-07-12	169	A
USGS	01073500	2014-07-13	132	A
USGS	01073500	2014-07-14	118	A
USGS	01073500	2014-07-15	115	A
USGS	01073500	2014-07-16	121	A
USGS	01073500	2014-07-17	185	A
USGS	01073500	2014-07-18	200	A
USGS	01073500	2014-07-19	170	A
USGS	01073500	2014-07-20	129	A
USGS	01073500	2014-07-21	97.8	A
USGS	01073500	2014-07-22	77.4	A
USGS	01073500	2014-07-23	64.1	A
USGS	01073500	2014-07-24	66.9	A
USGS	01073500	2014-07-25	62.1	A
USGS	01073500	2014-07-26	61.3	A:e
USGS	01073500	2014-07-27	67.6	A
USGS	01073500	2014-07-28	80.3	A:e
USGS	01073500	2014-07-29	110	A:e
USGS	01073500	2014-07-30	142	A
USGS	01073500	2014-07-31	136	A
USGS	01073500	2014-08-01	135	A
USGS	01073500	2014-08-02	121	A
USGS	01073500	2014-08-03	104	A
USGS	01073500	2014-08-04	105	A
USGS	01073500	2014-08-05	93.0	A
USGS	01073500	2014-08-06	78.5	A
USGS	01073500	2014-08-07	68.8	A
USGS	01073500	2014-08-08	75.8	A
USGS	01073500	2014-08-09	63.7	A
USGS	01073500	2014-08-10	51.1	A
USGS	01073500	2014-08-11	41.1	A
USGS	01073500	2014-08-12	35.4	A
USGS	01073500	2014-08-13	86.5	A
USGS	01073500	2014-08-14	481	A
USGS	01073500	2014-08-15	531	A
USGS	01073500	2014-08-16	475	A
USGS	01073500	2014-08-17	324	A
USGS	01073500	2014-08-18	230	A
USGS	01073500	2014-08-19	174	A
USGS	01073500	2014-08-20	128	A
USGS	01073500	2014-08-21	101	A
USGS	01073500	2014-08-22	92.7	A
USGS	01073500	2014-08-23	94.2	A
USGS	01073500	2014-08-24	90.4	A
USGS	01073500	2014-08-25	82.9	A
USGS	01073500	2014-08-26	73.5	A
USGS	01073500	2014-08-27	62.7	A
USGS	01073500	2014-08-28	53.5	A
USGS	01073500	2014-08-29	44.8	A
USGS	01073500	2014-08-30	38.4	A
USGS	01073500	2014-08-31	33.8	A
USGS	01073500	2014-09-01	31.5	A
USGS	01073500	2014-09-02	33.6	A
USGS	01073500	2014-09-03	51.5	A
USGS	01073500	2014-09-04	51.7	A
USGS	01073500	2014-09-05	38.1	A
USGS	01073500	2014-09-06	31.8	A
USGS	01073500	2014-09-07	29.9	A
USGS	01073500	2014-09-08	26.8	A
USGS	01073500	2014-09-09	23.2	A
USGS	01073500	2014-09-10	20.5	A
USGS	01073500	2014-09-11	26.4	A
USGS	01073500	2014-09-12	22.6	A
USGS	01073500	2014-09-13	17.3	A
USGS	01073500	2014-09-14	16.1	A
USGS	01073500	2014-09-15	16.1	A
USGS	01073500	2014-09-16	16.1	A
USGS	01073500	2014-09-17	16.1	A
USGS	01073500	2014-09-18	16.1	A
USGS	01073500	2014-09-19	15.5	A
USGS	01073500	2014-09-20	14.3	A
USGS	01073500	2014-09-21	19.6	A
USGS	01073500	2014-09-22	27.9	A
USGS	01073500	2014-09-23	25.3	A
USGS	01073500	2014-09-24	21.4	A
USGS	01073500	2014-09-25	18.5	A
USGS	01073500	2014-09-26	16.8	A
USGS	01073500	2014-09-27	16.0	A
USGS	01073500	2014-09-28	14.8	A
USGS	01073500	2014-09-29	14.0	A
USGS	01073500	2014-09-30	14.0	A
USGS	01073500	2014-10-01	14.5	A
USGS	01073500	2014-10-02	16.6	A
USGS	01073500	2014-10-03	22.1	A
USGS	01073500	2014-10-04	20.9	A
USGS	01073500	2014-10-05	20.7	A
USGS	01073500	2014-10-06	20.9	A
USGS	01073500	2014-10-07	22.6	A
USGS	01073500	2014-10-08	24.8	A
USGS	01073500	2014-10-09	28.0	A
USGS	01073500	2014-10-10	25.7	A
USGS	01073500	2014-10-11	20.1	A
USGS	01073500	2014-10-12	19.5	A
USGS	01073500	2014-10-13	21.4	A
USGS	01073500	2014-10-14	51.3	A
USGS	01073500	2014-10-15	53.8	A
USGS	01073500	2014-10-16	65.4	A
USGS	01073500	2014-10-17	134	A
USGS	01073500	2014-10-18	133	A
USGS	01073500	2014-10-19	124	A
USGS	01073500	2014-10-20	120	A
USGS	01073500	2014-10-21	114	A
USGS	01073500	2014-10-22	115	A
